OrderID,OrderDate,CustomerName,State,City,Category,Sub-Category,PaymentMode,Quantity,Amount,Profit
ORD03102,2024-05-09 05:00:00,Madan Mohan,Madhya Pradesh,Nagpur,Electronics,Laptop,UPI,5,10070,1699
ORD03103,2024-05-09 06:00:00,Harivansh,Gujarat,Jaipur,Clothing,Bookcases,UPI,2,13799,-108
ORD03104,2024-05-09 07:00:00,Rohit,Gujarat,Bhopal,Accessories,Saree,EMI,3,325,1260
ORD03105,2024-05-09 08:00:00,Madan Mohan,Karnataka,Chennai,Electronics,Earphones,Debit Card,5,10701,788
ORD03106,2024-05-09 09:00:00,Madhav,Tamil Nadu,Bengaluru,Electronics,Laptop,Debit Card,1,7597,1180
ORD03107,2024-05-09 10:00:00,Shiva,Telangana,Indore,Furniture,Earphones,Credit Card,1,15168,4316
ORD03108,2024-05-09 11:00:00,Madan Mohan,Tamil Nadu,Mumbai,Furniture,Mobiles,Credit Card,4,6853,2096
ORD03109,2024-05-09 12:00:00,Harivansh,Gujarat,Jodhpur,Electronics,Cushion,Wallet,3,6059,3567
ORD03110,2024-05-09 13:00:00,Madan Mohan,Rajasthan,Surat,Clothing,Mobiles,Wallet,4,8055,2684
ORD03111,2024-05-09 14:00:00,Madhav,Karnataka,Pune,Furniture,Accessories,COD,2,13684,780
ORD03112,2024-05-09 15:00:00,Rohit,Maharashtra,Jodhpur,Electronics,Bookcases,COD,5,1429,2614
ORD03113,2024-05-09 16:00:00,Aarav,Madhya Pradesh,Jaipur,Accessories,Watch,Credit Card,3,5296,3013
ORD03114,2024-05-09 17:00:00,Sneha,Madhya Pradesh,Bhopal,Furniture,Mobiles,Wallet,4,12596,279
ORD03115,2024-05-09 18:00:00,Rohit,Madhya Pradesh,Indore,Electronics,Bookcases,COD,4,5941,3008
ORD03116,2024-05-09 19:00:00,Vikram,Rajasthan,Pune,Home Decor,Sofa,Debit Card,1,14201,4594
ORD03117,2024-05-09 20:00:00,Madan Mohan,Maharashtra,Bengaluru,Furniture,Accessories,Wallet,2,14671,2286
ORD03118,2024-05-09 21:00:00,Kiran,Karnataka,Jaipur,Home Decor,Laptop,UPI,4,7669,1681
ORD03119,2024-05-09 22:00:00,Priya,Karnataka,Bhopal,Furniture,Bookcases,Wallet,1,4195,3517
ORD03120,2024-05-09 23:00:00,Kiran,Madhya Pradesh,Pune,Furniture,Saree,Debit Card,3,14753,1628
ORD03121,2024-05-10 00:00:00,Rohit,Maharashtra,Bengaluru,Home Decor,Laptop,Credit Card,4,5097,-462
ORD03122,2024-05-10 01:00:00,Kiran,Maharashtra,Jodhpur,Clothing,Accessories,EMI,1,13341,4802
ORD03123,2024-05-10 02:00:00,Harivansh,Maharashtra,Jaipur,Electronics,Mobiles,EMI,2,2128,780
ORD03124,2024-05-10 03:00:00,Kiran,Gujarat,Chennai,Clothing,Sofa,Credit Card,5,10027,2526
ORD03125,2024-05-10 04:00:00,Shiva,Gujarat,Hyderabad,Clothing,Earphones,Debit Card,3,12817,1348
ORD03126,2024-05-10 05:00:00,Aarav,Madhya Pradesh,Ahmedabad,Electronics,Shirts,COD,4,17243,4407
ORD03127,2024-05-10 06:00:00,Madan Mohan,Maharashtra,Hyderabad,Accessories,Laptop,Wallet,1,10370,960
ORD03128,2024-05-10 07:00:00,Kiran,Telangana,Bengaluru,Clothing,Laptop,Wallet,4,9576,2091
ORD03129,2024-05-10 08:00:00,Madhav,Maharashtra,Bhopal,Clothing,Watch,COD,5,8350,2562
ORD03130,2024-05-10 09:00:00,Aarav,Karnataka,Ahmedabad,Clothing,Mobiles,EMI,4,9963,4081
ORD03131,2024-05-10 10:00:00,Aarav,Karnataka,Ahmedabad,Accessories,Laptop,Credit Card,4,7200,3901
ORD03132,2024-05-10 11:00:00,Kiran,Madhya Pradesh,Mumbai,Furniture,Watch,Credit Card,1,5887,1304
ORD03133,2024-05-10 12:00:00,Aarav,Telangana,Bhopal,Home Decor,Accessories,UPI,5,16084,1500
ORD03134,2024-05-10 13:00:00,Priya,Maharashtra,Ahmedabad,Home Decor,Laptop,EMI,3,4912,1485
ORD03135,2024-05-10 14:00:00,Kiran,Tamil Nadu,Jodhpur,Accessories,Sofa,Credit Card,1,3983,1445
ORD03136,2024-05-10 15:00:00,Harivansh,Telangana,Jaipur,Clothing,Saree,UPI,5,8696,4272
ORD03137,2024-05-10 16:00:00,Rohit,Madhya Pradesh,Jaipur,Home Decor,Shirts,COD,5,7647,-352
ORD03138,2024-05-10 17:00:00,Shiva,Karnataka,Hyderabad,Accessories,Accessories,EMI,4,10629,1269
ORD03139,2024-05-10 18:00:00,Sneha,Tamil Nadu,Jodhpur,Electronics,Earphones,EMI,2,17897,4820
ORD03140,2024-05-10 19:00:00,Vikram,Karnataka,Mumbai,Home Decor,Mobiles,Credit Card,2,14372,4555
ORD03141,2024-05-10 20:00:00,Aarav,Gujarat,Indore,Electronics,Mobiles,Credit Card,3,12326,2815
ORD03142,2024-05-10 21:00:00,Harivansh,Madhya Pradesh,Mumbai,Clothing,Mobiles,Debit Card,4,3391,551
ORD03143,2024-05-10 22:00:00,Madan Mohan,Madhya Pradesh,Jaipur,Home Decor,Sofa,COD,2,18066,3721
ORD03144,2024-05-10 23:00:00,Madan Mohan,Maharashtra,Indore,Accessories,Accessories,COD,1,14345,3871
ORD03145,2024-05-11 00:00:00,Vikram,Maharashtra,Mumbai,Furniture,Laptop,Wallet,3,8498,302
ORD03146,2024-05-11 01:00:00,Shiva,Gujarat,Ahmedabad,Home Decor,Sofa,UPI,4,3798,1632
ORD03147,2024-05-11 02:00:00,Aarav,Tamil Nadu,Chennai,Home Decor,Watch,UPI,1,15205,1532
ORD03148,2024-05-11 03:00:00,Priya,Rajasthan,Indore,Home Decor,Mobiles,Debit Card,2,5806,268
ORD03149,2024-05-11 04:00:00,Vikram,Telangana,Chennai,Home Decor,Earphones,Wallet,2,2437,773
ORD03150,2024-05-11 05:00:00,Shiva,Rajasthan,Jaipur,Accessories,Watch,COD,2,16246,2089
ORD03151,2024-05-11 06:00:00,Aarav,Rajasthan,Jodhpur,Accessories,Shirts,UPI,2,15920,2627
ORD03152,2024-05-11 07:00:00,Harivansh,Madhya Pradesh,Surat,Furniture,Laptop,COD,5,15123,166
ORD03153,2024-05-11 08:00:00,Rohit,Telangana,Chennai,Accessories,Laptop,COD,3,4165,1548
ORD03154,2024-05-11 09:00:00,Priya,Madhya Pradesh,Hyderabad,Accessories,Bookcases,Wallet,3,5760,550
ORD03155,2024-05-11 10:00:00,Sneha,Telangana,Ahmedabad,Clothing,Earphones,UPI,2,4796,1140
ORD03156,2024-05-11 11:00:00,Madan Mohan,Karnataka,Ahmedabad,Clothing,Sofa,Credit Card,3,7198,4502
ORD03157,2024-05-11 12:00:00,Madhav,Madhya Pradesh,Surat,Electronics,Sofa,Credit Card,1,2846,4846
ORD03158,2024-05-11 13:00:00,Harivansh,Madhya Pradesh,Bengaluru,Furniture,Cushion,Wallet,1,5229,2520
ORD03159,2024-05-11 14:00:00,Madan Mohan,Madhya Pradesh,Hyderabad,Clothing,Shirts,UPI,3,13022,2654
ORD03160,2024-05-11 15:00:00,Kiran,Tamil Nadu,Chennai,Furniture,Mobiles,Debit Card,2,7514,-380
ORD03161,2024-05-11 16:00:00,Madhav,Gujarat,Chennai,Furniture,Bookcases,EMI,4,13610,4407
ORD03162,2024-05-11 17:00:00,Madan Mohan,Madhya Pradesh,Nagpur,Home Decor,Watch,Wallet,2,2695,1523
ORD03163,2024-05-11 18:00:00,Shiva,Maharashtra,Chennai,Furniture,Laptop,COD,5,15174,3767
ORD03164,2024-05-11 19:00:00,Priya,Maharashtra,Pune,Home Decor,Cushion,Wallet,4,2002,3896
ORD03165,2024-05-11 20:00:00,Madan Mohan,Telangana,Bhopal,Electronics,Cushion,EMI,5,8794,-830
ORD03166,2024-05-11 21:00:00,Sneha,Karnataka,Mumbai,Electronics,Shirts,Wallet,3,14837,4644
ORD03167,2024-05-11 22:00:00,Rohit,Gujarat,Nagpur,Electronics,Saree,UPI,5,12559,1419
ORD03168,2024-05-11 23:00:00,Shiva,Tamil Nadu,Mumbai,Home Decor,Laptop,COD,3,16192,1779
ORD03169,2024-05-12 00:00:00,Harivansh,Telangana,Nagpur,Home Decor,Sofa,EMI,5,313,416
ORD03170,2024-05-12 01:00:00,Harivansh,Maharashtra,Indore,Electronics,Watch,Credit Card,4,19487,-62
ORD03171,2024-05-12 02:00:00,Harivansh,Gujarat,Jodhpur,Home Decor,Mobiles,Debit Card,5,17572,3930
ORD03172,2024-05-12 03:00:00,Harivansh,Gujarat,Chennai,Accessories,Mobiles,Wallet,2,12020,4480
ORD03173,2024-05-12 04:00:00,Rohit,Karnataka,Chennai,Accessories,Earphones,Wallet,3,9688,1031
ORD03174,2024-05-12 05:00:00,Madan Mohan,Gujarat,Bhopal,Home Decor,Saree,EMI,1,4840,4560
ORD03175,2024-05-12 06:00:00,Aarav,Madhya Pradesh,Bhopal,Home Decor,Shirts,Debit Card,5,8390,2177
ORD03176,2024-05-12 07:00:00,Madan Mohan,Gujarat,Mumbai,Clothing,Mobiles,Wallet,3,2469,1771
ORD03177,2024-05-12 08:00:00,Kiran,Karnataka,Surat,Clothing,Bookcases,Credit Card,1,12060,4351
ORD03178,2024-05-12 09:00:00,Priya,Telangana,Indore,Furniture,Mobiles,EMI,3,10723,4100
ORD03179,2024-05-12 10:00:00,Madhav,Karnataka,Bengaluru,Furniture,Accessories,UPI,3,10335,2796
ORD03180,2024-05-12 11:00:00,Aarav,Tamil Nadu,Bhopal,Furniture,Bookcases,COD,1,8317,1884
ORD03181,2024-05-12 12:00:00,Aarav,Karnataka,Pune,Electronics,Watch,Credit Card,1,11210,731
ORD03182,2024-05-12 13:00:00,Madan Mohan,Maharashtra,Chennai,Accessories,Earphones,Debit Card,4,480,272
ORD03183,2024-05-12 14:00:00,Aarav,Madhya Pradesh,Mumbai,Electronics,Mobiles,Debit Card,5,3764,4436
ORD03184,2024-05-12 15:00:00,Vikram,Maharashtra,Ahmedabad,Home Decor,Sofa,Credit Card,5,11911,752
ORD03185,2024-05-12 16:00:00,Vikram,Telangana,Pune,Clothing,Bookcases,UPI,3,17213,956
ORD03186,2024-05-12 17:00:00,Kiran,Rajasthan,Jaipur,Home Decor,Earphones,Wallet,2,15106,2487
ORD03187,2024-05-12 18:00:00,Madhav,Telangana,Mumbai,Home Decor,Cushion,UPI,2,14365,4008
ORD03188,2024-05-12 19:00:00,Sneha,Madhya Pradesh,Mumbai,Clothing,Accessories,Wallet,3,1586,691
ORD03189,2024-05-12 20:00:00,Rohit,Gujarat,Ahmedabad,Home Decor,Accessories,Wallet,4,2490,3165
ORD03190,2024-05-12 21:00:00,Madan Mohan,Karnataka,Indore,Furniture,Watch,Debit Card,1,9198,257
ORD03191,2024-05-12 22:00:00,Rohit,Rajasthan,Ahmedabad,Clothing,Bookcases,Wallet,3,11709,-569
ORD03192,2024-05-12 23:00:00,Sneha,Madhya Pradesh,Hyderabad,Home Decor,Sofa,Credit Card,5,18245,4173
ORD03193,2024-05-13 00:00:00,Madan Mohan,Maharashtra,Bhopal,Furniture,Saree,Wallet,2,5928,3265
ORD03194,2024-05-13 01:00:00,Madan Mohan,Karnataka,Jodhpur,Furniture,Sofa,Credit Card,2,14182,1083
ORD03195,2024-05-13 02:00:00,Madhav,Telangana,Mumbai,Accessories,Earphones,COD,2,19295,2905
ORD03196,2024-05-13 03:00:00,Rohit,Maharashtra,Jaipur,Furniture,Mobiles,Debit Card,4,960,3354
ORD03197,2024-05-13 04:00:00,Vikram,Madhya Pradesh,Surat,Electronics,Laptop,UPI,5,15548,1298
ORD03198,2024-05-13 05:00:00,Harivansh,Madhya Pradesh,Mumbai,Clothing,Watch,EMI,4,19862,1104
ORD03199,2024-05-13 06:00:00,Rohit,Telangana,Ahmedabad,Clothing,Laptop,UPI,1,3689,4099
ORD03200,2024-05-13 07:00:00,Priya,Rajasthan,Nagpur,Clothing,Bookcases,UPI,3,10598,184
ORD03201,2024-05-13 08:00:00,Priya,Telangana,Mumbai,Home Decor,Saree,EMI,3,3363,-564
ORD03202,2024-05-13 09:00:00,Madan Mohan,Gujarat,Mumbai,Home Decor,Accessories,Debit Card,2,3140,3325
ORD03203,2024-05-13 10:00:00,Harivansh,Maharashtra,Hyderabad,Electronics,Accessories,Wallet,2,11070,3926
ORD03204,2024-05-13 11:00:00,Shiva,Rajasthan,Jaipur,Furniture,Cushion,COD,1,6446,3936
ORD03205,2024-05-13 12:00:00,Sneha,Karnataka,Hyderabad,Home Decor,Earphones,UPI,4,11445,4312
ORD03206,2024-05-13 13:00:00,Kiran,Tamil Nadu,Jaipur,Furniture,Earphones,Wallet,5,17222,3715
ORD03207,2024-05-13 14:00:00,Harivansh,Gujarat,Mumbai,Furniture,Sofa,UPI,1,19611,1399
ORD03208,2024-05-13 15:00:00,Kiran,Rajasthan,Nagpur,Home Decor,Earphones,Debit Card,3,19077,4377
ORD03209,2024-05-13 16:00:00,Rohit,Tamil Nadu,Jodhpur,Home Decor,Sofa,Debit Card,3,17580,-379
ORD03210,2024-05-13 17:00:00,Rohit,Tamil Nadu,Bengaluru,Electronics,Sofa,Credit Card,4,6645,2713
ORD03211,2024-05-13 18:00:00,Kiran,Maharashtra,Nagpur,Accessories,Mobiles,Debit Card,1,19052,-366
ORD03212,2024-05-13 19:00:00,Sneha,Madhya Pradesh,Nagpur,Clothing,Watch,Debit Card,5,13622,2012
ORD03213,2024-05-13 20:00:00,Harivansh,Karnataka,Nagpur,Home Decor,Laptop,UPI,1,8047,993
ORD03214,2024-05-13 21:00:00,Shiva,Telangana,Chennai,Home Decor,Mobiles,COD,1,19064,1675
ORD03215,2024-05-13 22:00:00,Madan Mohan,Maharashtra,Jodhpur,Furniture,Saree,UPI,4,16698,4861
ORD03216,2024-05-13 23:00:00,Madhav,Gujarat,Indore,Accessories,Saree,Wallet,5,11620,1340
ORD03217,2024-05-14 00:00:00,Rohit,Tamil Nadu,Indore,Home Decor,Saree,Debit Card,3,3435,409
ORD03218,2024-05-14 01:00:00,Priya,Gujarat,Nagpur,Accessories,Accessories,Credit Card,2,2577,2816
ORD03219,2024-05-14 02:00:00,Sneha,Tamil Nadu,Bengaluru,Clothing,Accessories,COD,5,8502,-172
ORD03220,2024-05-14 03:00:00,Madhav,Madhya Pradesh,Hyderabad,Furniture,Watch,Credit Card,3,1956,1281
ORD03221,2024-05-14 04:00:00,Shiva,Madhya Pradesh,Ahmedabad,Electronics,Saree,EMI,4,9739,4822
ORD03222,2024-05-14 05:00:00,Aarav,Karnataka,Pune,Clothing,Bookcases,Credit Card,5,14348,-464
ORD03223,2024-05-14 06:00:00,Madan Mohan,Telangana,Indore,Accessories,Bookcases,Credit Card,5,18344,402
ORD03224,2024-05-14 07:00:00,Rohit,Karnataka,Surat,Accessories,Cushion,Wallet,3,2063,-196
ORD03225,2024-05-14 08:00:00,Madan Mohan,Madhya Pradesh,Jaipur,Clothing,Mobiles,Debit Card,3,18213,2281
ORD03226,2024-05-14 09:00:00,Madhav,Madhya Pradesh,Jodhpur,Accessories,Laptop,Wallet,1,15713,-149
ORD03227,2024-05-14 10:00:00,Madan Mohan,Gujarat,Jodhpur,Electronics,Accessories,Debit Card,1,8165,1225
ORD03228,2024-05-14 11:00:00,Aarav,Madhya Pradesh,Pune,Electronics,Earphones,Wallet,5,7210,-445
ORD03229,2024-05-14 12:00:00,Madhav,Rajasthan,Indore,Accessories,Laptop,Debit Card,2,2917,2143
ORD03230,2024-05-14 13:00:00,Rohit,Tamil Nadu,Bengaluru,Accessories,Shirts,Debit Card,4,15040,4341
ORD03231,2024-05-14 14:00:00,Harivansh,Maharashtra,Bengaluru,Electronics,Watch,Debit Card,3,3054,4043
ORD03232,2024-05-14 15:00:00,Priya,Madhya Pradesh,Jaipur,Accessories,Watch,Credit Card,1,8401,3323
ORD03233,2024-05-14 16:00:00,Madhav,Karnataka,Nagpur,Home Decor,Saree,EMI,4,18110,864
ORD03234,2024-05-14 17:00:00,Vikram,Telangana,Ahmedabad,Furniture,Bookcases,Debit Card,5,8367,3349
ORD03235,2024-05-14 18:00:00,Aarav,Tamil Nadu,Indore,Home Decor,Saree,EMI,3,5508,1094
ORD03236,2024-05-14 19:00:00,Madhav,Tamil Nadu,Bengaluru,Accessories,Laptop,EMI,3,14477,2478
ORD03237,2024-05-14 20:00:00,Madhav,Telangana,Pune,Accessories,Bookcases,UPI,1,15228,1930
ORD03238,2024-05-14 21:00:00,Vikram,Telangana,Jaipur,Furniture,Saree,UPI,2,10725,1627
ORD03239,2024-05-14 22:00:00,Rohit,Tamil Nadu,Mumbai,Accessories,Laptop,COD,3,13482,-747
ORD03240,2024-05-14 23:00:00,Madhav,Rajasthan,Jaipur,Furniture,Shirts,Wallet,2,6522,2520
ORD03241,2024-05-15 00:00:00,Priya,Karnataka,Chennai,Electronics,Cushion,UPI,4,14780,-942
ORD03242,2024-05-15 01:00:00,Madan Mohan,Rajasthan,Bengaluru,Furniture,Mobiles,Debit Card,3,18745,2702
ORD03243,2024-05-15 02:00:00,Rohit,Madhya Pradesh,Mumbai,Furniture,Cushion,EMI,3,12589,721
ORD03244,2024-05-15 03:00:00,Priya,Maharashtra,Surat,Home Decor,Shirts,Wallet,2,2863,1607
ORD03245,2024-05-15 04:00:00,Rohit,Telangana,Bhopal,Accessories,Cushion,COD,1,3103,4110
ORD03246,2024-05-15 05:00:00,Priya,Karnataka,Jaipur,Electronics,Earphones,UPI,5,6509,4310
ORD03247,2024-05-15 06:00:00,Aarav,Telangana,Pune,Clothing,Accessories,Credit Card,4,2593,-736
ORD03248,2024-05-15 07:00:00,Priya,Rajasthan,Pune,Furniture,Accessories,Wallet,3,18309,707
ORD03249,2024-05-15 08:00:00,Kiran,Gujarat,Chennai,Clothing,Earphones,COD,1,16089,4677
ORD03250,2024-05-15 09:00:00,Priya,Madhya Pradesh,Ahmedabad,Accessories,Accessories,Debit Card,3,871,2214
ORD03251,2024-05-15 10:00:00,Harivansh,Maharashtra,Nagpur,Furniture,Laptop,Wallet,4,7699,1293
ORD03252,2024-05-15 11:00:00,Harivansh,Madhya Pradesh,Jaipur,Clothing,Accessories,EMI,5,19084,2287
ORD03253,2024-05-15 12:00:00,Sneha,Gujarat,Bengaluru,Home Decor,Watch,Debit Card,3,15314,1484
ORD03254,2024-05-15 13:00:00,Kiran,Maharashtra,Bhopal,Clothing,Watch,Debit Card,2,8874,1735
ORD03255,2024-05-15 14:00:00,Kiran,Gujarat,Chennai,Home Decor,Bookcases,Wallet,1,6129,1523
ORD03256,2024-05-15 15:00:00,Madan Mohan,Madhya Pradesh,Indore,Electronics,Sofa,Credit Card,5,17767,2455
ORD03257,2024-05-15 16:00:00,Kiran,Rajasthan,Bengaluru,Accessories,Shirts,Credit Card,3,18633,-63
ORD03258,2024-05-15 17:00:00,Madan Mohan,Tamil Nadu,Pune,Clothing,Watch,Wallet,5,11009,-123
ORD03259,2024-05-15 18:00:00,Sneha,Madhya Pradesh,Surat,Furniture,Mobiles,Wallet,2,12661,1704
ORD03260,2024-05-15 19:00:00,Sneha,Madhya Pradesh,Bengaluru,Accessories,Bookcases,Wallet,3,17457,-454
ORD03261,2024-05-15 20:00:00,Aarav,Madhya Pradesh,Jodhpur,Clothing,Earphones,EMI,5,11548,1462
ORD03262,2024-05-15 21:00:00,Harivansh,Karnataka,Hyderabad,Furniture,Shirts,UPI,3,8093,2203
ORD03263,2024-05-15 22:00:00,Priya,Gujarat,Pune,Furniture,Shirts,Debit Card,3,2897,3493
ORD03264,2024-05-15 23:00:00,Priya,Gujarat,Jaipur,Furniture,Earphones,Wallet,5,16273,2578
ORD03265,2024-05-16 00:00:00,Vikram,Telangana,Surat,Furniture,Sofa,UPI,3,13660,2631
ORD03266,2024-05-16 01:00:00,Vikram,Gujarat,Jodhpur,Clothing,Cushion,EMI,2,19745,1215
ORD03267,2024-05-16 02:00:00,Shiva,Telangana,Mumbai,Electronics,Cushion,Debit Card,5,1703,2846
ORD03268,2024-05-16 03:00:00,Rohit,Karnataka,Bhopal,Home Decor,Saree,UPI,5,3620,4726
ORD03269,2024-05-16 04:00:00,Aarav,Rajasthan,Pune,Home Decor,Saree,Debit Card,2,7539,4947
ORD03270,2024-05-16 05:00:00,Shiva,Telangana,Jaipur,Home Decor,Bookcases,Credit Card,2,15082,-771
ORD03271,2024-05-16 06:00:00,Shiva,Madhya Pradesh,Jodhpur,Electronics,Saree,Wallet,2,6949,3798
ORD03272,2024-05-16 07:00:00,Madhav,Rajasthan,Jodhpur,Furniture,Saree,Credit Card,3,14320,427
ORD03273,2024-05-16 08:00:00,Madhav,Tamil Nadu,Nagpur,Furniture,Earphones,COD,3,7720,699
ORD03274,2024-05-16 09:00:00,Shiva,Karnataka,Jodhpur,Accessories,Cushion,EMI,4,1169,4650
ORD03275,2024-05-16 10:00:00,Kiran,Gujarat,Bhopal,Home Decor,Saree,Wallet,3,6742,2969
ORD03276,2024-05-16 11:00:00,Rohit,Telangana,Surat,Home Decor,Watch,UPI,2,9575,2065
ORD03277,2024-05-16 12:00:00,Aarav,Madhya Pradesh,Chennai,Furniture,Mobiles,Debit Card,4,1273,1145
ORD03278,2024-05-16 13:00:00,Shiva,Maharashtra,Surat,Home Decor,Watch,COD,2,10294,-994
ORD03279,2024-05-16 14:00:00,Priya,Tamil Nadu,Jodhpur,Furniture,Sofa,EMI,1,15694,3272
ORD03280,2024-05-16 15:00:00,Rohit,Maharashtra,Jaipur,Furniture,Watch,EMI,5,14378,229
ORD03281,2024-05-16 16:00:00,Madhav,Rajasthan,Pune,Furniture,Bookcases,EMI,1,17872,3394
ORD03282,2024-05-16 17:00:00,Priya,Gujarat,Jaipur,Clothing,Saree,UPI,2,5447,823
ORD03283,2024-05-16 18:00:00,Madhav,Maharashtra,Chennai,Clothing,Saree,Wallet,3,3743,2984
ORD03284,2024-05-16 19:00:00,Madhav,Rajasthan,Hyderabad,Clothing,Earphones,Credit Card,5,12426,1276
ORD03285,2024-05-16 20:00:00,Rohit,Karnataka,Ahmedabad,Clothing,Laptop,COD,3,5984,1943
ORD03286,2024-05-16 21:00:00,Madhav,Rajasthan,Pune,Electronics,Sofa,UPI,3,13895,-370
ORD03287,2024-05-16 22:00:00,Sneha,Tamil Nadu,Mumbai,Accessories,Watch,Debit Card,5,1621,-731
ORD03288,2024-05-16 23:00:00,Harivansh,Rajasthan,Hyderabad,Accessories,Laptop,UPI,5,15110,3176
ORD03289,2024-05-17 00:00:00,Sneha,Tamil Nadu,Bhopal,Furniture,Shirts,Debit Card,1,18707,4791
ORD03290,2024-05-17 01:00:00,Harivansh,Rajasthan,Hyderabad,Home Decor,Mobiles,Debit Card,2,7040,2771
ORD03291,2024-05-17 02:00:00,Vikram,Madhya Pradesh,Jaipur,Clothing,Mobiles,EMI,3,5768,3915
ORD03292,2024-05-17 03:00:00,Vikram,Rajasthan,Nagpur,Accessories,Cushion,UPI,2,13818,-500
ORD03293,2024-05-17 04:00:00,Madhav,Telangana,Surat,Accessories,Saree,Credit Card,2,13004,4606
ORD03294,2024-05-17 05:00:00,Aarav,Rajasthan,Jodhpur,Clothing,Cushion,Debit Card,4,738,4607
ORD03295,2024-05-17 06:00:00,Aarav,Madhya Pradesh,Pune,Electronics,Earphones,EMI,1,464,4085
ORD03296,2024-05-17 07:00:00,Harivansh,Madhya Pradesh,Chennai,Electronics,Sofa,Credit Card,3,5978,4597
ORD03297,2024-05-17 08:00:00,Priya,Karnataka,Jodhpur,Accessories,Sofa,UPI,5,3637,1750
ORD03298,2024-05-17 09:00:00,Rohit,Tamil Nadu,Mumbai,Electronics,Shirts,Credit Card,5,3650,312
ORD03299,2024-05-17 10:00:00,Madhav,Gujarat,Ahmedabad,Clothing,Bookcases,UPI,2,17671,1153
ORD03300,2024-05-17 11:00:00,Rohit,Maharashtra,Jodhpur,Accessories,Sofa,Debit Card,1,2829,3736
ORD03301,2024-05-17 12:00:00,Sneha,Maharashtra,Jaipur,Clothing,Sofa,COD,1,12706,-392
ORD03302,2024-05-17 13:00:00,Aarav,Rajasthan,Pune,Electronics,Sofa,COD,3,6056,2043
ORD03303,2024-05-17 14:00:00,Kiran,Karnataka,Nagpur,Clothing,Mobiles,Wallet,3,8405,4104
ORD03304,2024-05-17 15:00:00,Sneha,Rajasthan,Mumbai,Electronics,Bookcases,Wallet,2,18010,4695
ORD03305,2024-05-17 16:00:00,Sneha,Maharashtra,Bengaluru,Electronics,Bookcases,Debit Card,2,10516,663
ORD03306,2024-05-17 17:00:00,Harivansh,Tamil Nadu,Bhopal,Clothing,Accessories,Credit Card,2,4893,2294
ORD03307,2024-05-17 18:00:00,Madan Mohan,Tamil Nadu,Ahmedabad,Electronics,Watch,UPI,4,493,4924
ORD03308,2024-05-17 19:00:00,Sneha,Tamil Nadu,Jaipur,Furniture,Earphones,COD,1,19173,997
ORD03309,2024-05-17 20:00:00,Madhav,Madhya Pradesh,Bhopal,Clothing,Saree,UPI,2,6701,1429
ORD03310,2024-05-17 21:00:00,Shiva,Gujarat,Chennai,Furniture,Sofa,Debit Card,1,2037,3199
ORD03311,2024-05-17 22:00:00,Shiva,Karnataka,Nagpur,Clothing,Sofa,Credit Card,5,18745,1711
ORD03312,2024-05-17 23:00:00,Madhav,Madhya Pradesh,Bhopal,Electronics,Accessories,UPI,5,10182,2185
ORD03313,2024-05-18 00:00:00,Madan Mohan,Gujarat,Surat,Electronics,Saree,Credit Card,1,15546,531
ORD03314,2024-05-18 01:00:00,Madan Mohan,Karnataka,Chennai,Accessories,Bookcases,COD,5,6583,4174
ORD03315,2024-05-18 02:00:00,Harivansh,Karnataka,Pune,Accessories,Shirts,UPI,5,11660,3216
ORD03316,2024-05-18 03:00:00,Aarav,Maharashtra,Bhopal,Furniture,Mobiles,EMI,5,16159,2706
ORD03317,2024-05-18 04:00:00,Rohit,Madhya Pradesh,Jaipur,Electronics,Sofa,COD,3,7899,2074
ORD03318,2024-05-18 05:00:00,Madan Mohan,Karnataka,Bengaluru,Accessories,Earphones,Credit Card,3,10728,3502
ORD03319,2024-05-18 06:00:00,Kiran,Telangana,Surat,Electronics,Earphones,Debit Card,1,14717,-325
ORD03320,2024-05-18 07:00:00,Harivansh,Tamil Nadu,Surat,Clothing,Sofa,EMI,1,4183,654
ORD03321,2024-05-18 08:00:00,Vikram,Karnataka,Bhopal,Accessories,Earphones,Wallet,4,19935,3527
ORD03322,2024-05-18 09:00:00,Priya,Gujarat,Ahmedabad,Furniture,Shirts,UPI,3,5353,4004
ORD03323,2024-05-18 10:00:00,Vikram,Maharashtra,Indore,Accessories,Earphones,Wallet,1,15533,3156
ORD03324,2024-05-18 11:00:00,Harivansh,Rajasthan,Chennai,Electronics,Laptop,COD,3,12424,2544
ORD03325,2024-05-18 12:00:00,Sneha,Tamil Nadu,Ahmedabad,Home Decor,Saree,UPI,4,19698,4366
ORD03326,2024-05-18 13:00:00,Rohit,Maharashtra,Hyderabad,Home Decor,Accessories,UPI,1,1428,2818
ORD03327,2024-05-18 14:00:00,Priya,Rajasthan,Jodhpur,Electronics,Accessories,EMI,1,15016,2443
ORD03328,2024-05-18 15:00:00,Vikram,Madhya Pradesh,Jaipur,Clothing,Cushion,EMI,1,7165,4709
ORD03329,2024-05-18 16:00:00,Priya,Madhya Pradesh,Indore,Accessories,Mobiles,EMI,1,14707,47
ORD03330,2024-05-18 17:00:00,Kiran,Karnataka,Pune,Home Decor,Saree,EMI,2,18380,1453
ORD03331,2024-05-18 18:00:00,Kiran,Telangana,Surat,Clothing,Sofa,Debit Card,3,8624,331
ORD03332,2024-05-18 19:00:00,Kiran,Madhya Pradesh,Jaipur,Electronics,Laptop,Credit Card,3,7707,3082
